,Country_Name,Country_Code,Year,Energy_Intensity,Energy_Imports,Energy_Use_PerCapita,Energy_Use_FF_Perc,Energy_Use_RNEW_Perc,Natural_Resc_Depl,Cooling_Degree_Days,Total_Population,Region,Income_Group,Energy_Use_Net,Energy_Use_FF_Net,Energy_Use_RNEW_Net,Energy_Use_FF_perCapita,Energy_Use_RNEW_perCapita
13986,Ukraine,UKR,1996,26.6992801794926,50.8862203574669,2937.23576025602,85.4575414474889,0.897911042568409,0.908860048762983,,51057800.0,Europe & Central Asia,Lower middle income,149968795999.99982,128159645999.99991,1346586379.690889,2510.089467231254,26.373764237606967
8657,Mexico,MEX,1999,4.3263322512802,-49.9585799447031,1537.52262544499,87.0944394807541,12.748461320411,1.08410948989393,,97484823.0,Latin America & Caribbean,Upper middle income,149885121000.00012,130541606000.00018,19108046675.73624,1339.0967125210882,196.01047719742223
6356,Italy,ITA,1992,3.50060377419297,81.7361864990966,2627.34000777188,92.5812418928353,4.83946324160706,0.0269210632294927,,56797087.0,Europe & Central Asia,High income,149225259000.00015,138154598000.00012,7221701556.497938,2432.424007942522,127.14915390815622
6357,Italy,ITA,1993,3.51223317916802,80.9387506237783,2611.99043754026,92.2702900571247,4.77149529502877,0.0369135316175767,,56831821.0,Europe & Central Asia,High income,148444172999.99973,136969868999.99973,7083006730.439354,2410.091152982758,124.63100083383488
1521,Brazil,BRA,1993,3.8015831727925,28.5999118531899,943.326995223931,53.2642499667325,48.199088014585,0.603462034948434,,156849086.0,Latin America & Caribbean,Upper middle income,147959976999.99994,78809771999.99988,71315359540.58969,502.4560487397414,454.6750086933226
12206,South Africa,ZAF,2014,9.03362749392559,-14.483553291849,2695.50577564787,86.7914316914016,9.90810012817383,2.19267674414459,,54544184.0,Sub-Saharan Africa,Upper middle income,147024163000.00015,127604376000.00008,14567301282.649517,2339.468054009206,267.0734112118996
12200,South Africa,ZAF,2008,10.1611018666896,-10.2857036748155,2950.15360950393,88.1486688054943,11.5638999938965,6.53933881788871,,49779472.0,Sub-Saharan Africa,Upper middle income,146857088999.99982,129452568999.99982,16982406905.907557,2600.521134494955,341.15281306936237
6378,Italy,ITA,2014,2.9779315789523,75.0013037014096,2414.48400158318,78.5864226219386,17.1315994262695,0.103666141078211,,60789140.0,Europe & Central Asia,High income,146774406000.00015,115344755000.00012,25144803296.20649,1897.4566016232525,413.6397273625929
6358,Italy,ITA,1994,3.39483691393624,79.8704844175778,2578.46597846012,92.0879374489954,5.2480221051995,0.0327338312013223,,56843400.0,Europe & Central Asia,High income,146568772999.99997,134972160000.00005,7691961606.359675,2374.4561373879824,135.3184645246357
6354,Italy,ITA,1990,3.52000611129493,82.7279681603029,2583.88807748482,93.4381888314656,3.78146348144952,0.0537320688654597,,56719240.0,Europe & Central Asia,High income,146556168000.0001,136939429000.00005,5541967972.731811,2414.338221033992,97.70878405161653
8656,Mexico,MEX,1998,4.31710230599487,-55.2119674317783,1516.61083431341,87.1615477603676,12.2384533673184,0.882671570450398,,96056313.0,Latin America & Caribbean,Upper middle income,145680045000.00003,126976982000.00005,17828984372.813465,1321.901476688992,185.60970972114518
6855,"Korea, Rep.",KOR,1995,8.00087219669873,85.390131170747,3210.13203581905,87.0837253333585,0.443590287348248,0.0078220336356277,,45092991.0,East Asia & Pacific,High income,144754455000.0001,126057572000.00012,642116702.8838907,2795.502564910811,14.239833921947888
13993,Ukraine,UKR,2003,20.3735201248703,45.0485624542716,3025.13553389062,84.7799896863019,0.990499973297119,1.27103531848761,,47812949.0,Europe & Central Asia,Lower middle income,144640651000.0,122626328999.99992,1432665609.5317793,2564.7095936291216,29.963966655388248
1520,Brazil,BRA,1992,3.88179147167433,27.4566355836805,935.746462409658,52.6843858810857,48.7011826727019,0.730720993047755,,154259382.0,Latin America & Caribbean,Upper middle income,144347671000.00006,76048684000.00008,70299022937.50078,492.9922771245128,455.7195940114733
12201,South Africa,ZAF,2009,10.1166175654703,-11.4921190813125,2852.09544788239,87.6756697252912,10.9875001907349,2.54502726897698,,50477013.0,Sub-Saharan Africa,Upper middle income,143965259000.0002,126222505000.00026,15818183107.217016,2500.5937851354292,313.37399277601907
13994,Ukraine,UKR,2004,18.0750064516578,44.2436791440032,3031.49788797543,83.5607504075926,1.20609998703003,1.08476606527503,,47451626.0,Europe & Central Asia,Lower middle income,143849504000.0,120201724999.99992,1734968849.0867624,2533.1423837825896,36.56289563368729
12447,Spain,ESP,2007,3.82313988757583,78.9400313559583,3180.03341956317,83.1862164777901,9.01000022888184,0.0132604555144343,,45226803.0,Europe & Central Asia,High income,143822744999.99982,119640699999.99988,12958429653.684128,2645.3494844638894,286.5210183811606
6053,Indonesia,IDN,1999,5.13635011298793,-65.6731589903985,688.373382969353,62.2129455806144,45.0786776143905,4.98431386934763,,208615171.0,East Asia & Pacific,Lower middle income,143605131000.00006,89340982000.00006,64735294041.21318,428.25735813815794,310.3096180920283
13987,Ukraine,UKR,1997,26.3369116985915,47.914563942248,2836.17984923292,84.684598741625,1.02503951819918,0.687426207066225,,50594600.0,Europe & Central Asia,Lower middle income,143495384999.99988,121518490999.99985,1470884403.0420573,2401.807524913723,29.07196426183935
13995,Ukraine,UKR,2005,17.4810191956401,43.3293160292783,3033.18232301927,83.2777787000839,1.2661999464035,1.13735838497746,,47105171.0,Europe & Central Asia,Lower middle income,142878571999.99994,118986100999.99998,1809128402.0860856,2525.9668625340514,38.406152948390435
1519,Brazil,BRA,1991,3.82379886350923,26.6882715881514,942.038038126014,51.9547451080351,48.9381684945205,0.472076589716159,,151648007.0,Latin America & Caribbean,Upper middle income,142858191000.00003,74221608999.99995,69912182219.80392,489.4334615291051,461.016162380584
6119,"Iran, Islamic Rep.",IRN,2003,6.33782333003608,-97.0631880916508,2094.26888123322,99.2262330759951,0.82940000295639,8.15571356647205,,68122947.0,Middle East & North Africa,Lower middle income,142667767999.99994,141563851999.99988,1183286472.0098152,2078.06412133051,17.369866162863083
12445,Spain,ESP,2005,4.07854540469411,78.7510430130769,3251.39713269293,83.4668123985147,7.29309988021851,0.0038845022200033,,43653155.0,Europe & Central Asia,High income,141933743000.00003,118467571000.00002,10351369640.72265,2713.837545075494,237.12764038985617
12446,Spain,ESP,2006,3.91167273563527,77.9008344512483,3194.08124621219,82.5095887666763,8.47439956665039,0.008129167730154,,44397319.0,Europe & Central Asia,High income,141808644000.00012,117005729000.00009,12017431112.608807,2635.4233011232072,270.6792072874672
12202,South Africa,ZAF,2010,9.66868955358156,-15.650483248251,2768.0945066505,87.4612414084292,11.7876996994019,3.69403352621692,,51216967.0,Sub-Saharan Africa,Upper middle income,141773404999.99994,123996779999.99998,16711823235.01683,2421.0098188750612,326.2946678396015
8655,Mexico,MEX,1997,4.39744712320738,-59.3869411397373,1498.00188155695,86.6588176118408,12.6997773864092,1.50197639955413,,94611008.0,Latin America & Caribbean,Upper middle income,141727467999.99963,122819347999.99973,17999072931.39429,1298.1507183603808,190.24290420195385
12203,South Africa,ZAF,2011,9.33499654052968,-15.5046673240909,2716.68117298982,87.0396420075922,11.3718004226685,4.03793876706218,,52003759.0,Sub-Saharan Africa,Upper middle income,141277632999.9999,122967545999.99986,16065810466.630041,2364.589567457996,308.9355611126119
1518,Brazil,BRA,1990,3.80957512167583,25.7216149211208,940.965854933677,51.2158302683818,49.8646749269456,0.98762362231865,,149003225.0,Latin America & Caribbean,Upper middle income,140206947000.00003,71808152000.00005,69913738346.5449,481.92347514625976,469.2095647362325
6051,Indonesia,IDN,1997,4.38931996202099,-62.4280280387927,691.002293566809,62.045627417554,47.0873749358569,3.56468415096322,,202826444.0,East Asia & Pacific,Lower middle income,140153537999.99997,86959141999.99995,65994621923.928665,428.73670851321504,325.374840787174
12205,South Africa,ZAF,2013,8.83732413382393,-18.5888862744172,2602.84559845587,86.5753045830766,9.7819995880127,3.08921752978781,,53687125.0,Sub-Saharan Africa,Upper middle income,139739297000.0001,120979722000.00009,13669297456.831854,2253.4215046903723,254.6103457175599
13997,Ukraine,UKR,2007,14.7262139322272,39.0044710863972,2996.21041831262,81.3841920995732,2.38680005073547,1.30653224190471,,46509355.0,Europe & Central Asia,Lower middle income,139351814000.00012,113410348000.00005,3326049167.252801,2438.4416425469685,71.51355178442705
12204,South Africa,ZAF,2012,9.00463875188525,-19.0459535115039,2636.68472563533,87.1552338062339,10.6075000762939,3.23386809770572,,52832659.0,Sub-Saharan Africa,Upper middle income,139303064999.99994,121409911999.99992,14776572726.154734,2298.0087373607284,279.6863342833972
12448,Spain,ESP,2008,3.65607135062118,78.1769195265934,3026.33840815008,81.8083158189895,9.74450016021729,0.0059813775287019,,45954106.0,Europe & Central Asia,High income,139072676000.00003,113773014000.00005,13551937135.638477,2475.796482690797,294.90155103090194
12444,Spain,ESP,2004,4.14303176854266,76.5924583516249,3238.50244729409,81.8320256341566,8.03190040588379,0.0053542085296484,,42921895.0,Europe & Central Asia,High income,139002661999.99997,113748694000.00002,11164555373.367271,2650.132152832488,260.1132912087705
6118,"Iran, Islamic Rep.",IRN,2002,6.66270859362058,-83.9634846587855,2051.78869444825,99.4072834904241,0.665799975395203,7.17722180124304,,67284801.0,Middle East & North Africa,Lower middle income,138054194000.00034,137235924000.00041,919164789.684048,2039.627404114644,13.660808622798006
13996,Ukraine,UKR,2006,15.6597002512064,39.5579291485581,2935.29005625528,82.0025216600054,1.75380003452301,1.4184848325307,,46787786.0,Europe & Central Asia,Lower middle income,137335723000.0,112618756000.00002,2408593957.3864255,2407.011864164721,51.47911801995558
6052,Indonesia,IDN,1998,4.94207170119612,-67.1256481445326,666.370628496115,60.6647956705502,48.2996168755658,4.91193031496786,,205724597.0,East Asia & Pacific,Lower middle income,137088828999.99998,83164657999.99995,66213379186.19954,404.25238018572935,321.8544605349235
12199,South Africa,ZAF,2007,9.73427141391271,-16.5562674095443,2775.61525842774,87.7174554641475,10.3747997283936,3.33057291838648,,49119766.0,Sub-Saharan Africa,Upper middle income,136337572000.00012,119591849000.00015,14144750049.554443,2434.699078167436,287.9645242926125
8652,Mexico,MEX,1994,4.50785121367358,-50.8757676364331,1509.93931700642,88.1984419868534,11.8631029257549,0.910286282986841,,90156396.0,Latin America & Caribbean,Upper middle income,136130687000.00034,120065145000.00027,16149323512.347284,1331.7429525465977,179.12565529291217
13988,Ukraine,UKR,1998,25.3878446623725,45.0416461321433,2706.10485696338,84.2847749505283,1.57750721396194,0.295344534496459,,50144500.0,Europe & Central Asia,Lower middle income,135696275000.0002,114371300000.00015,2140618527.2026355,2280.8343886169005,42.68899933597176
13992,Ukraine,UKR,2002,20.8957024817885,43.4037276773023,2813.16144172695,84.2888384649325,1.03470003604889,1.26138988605042,,48202470.0,Europe & Central Asia,Lower middle income,135601330000.00006,114296786000.00009,1403067010.392775,2371.1811033749955,29.107782451662228
6050,Indonesia,IDN,1996,4.44619007814619,-64.2504476956968,678.317823865727,61.5084439305278,48.750379973486,3.90515153739508,,199901231.0,East Asia & Pacific,Lower middle income,135596568000.0,83403339000.0,66103842131.006325,417.22273836322694,330.6825165624234
13989,Ukraine,UKR,1999,25.3197042347256,44.066912379595,2718.95569110601,85.1009724058476,1.45112158426423,0.672652844570569,,49674000.0,Europe & Central Asia,Lower middle income,135061404999.99994,114938569000.00002,1959905199.965527,2313.8577324153484,39.45535290021997
8654,Mexico,MEX,1996,4.46989342761562,-59.0267189499616,1445.93365253831,86.2438697171916,13.0647238378458,1.94454983446485,,93147045.0,Latin America & Caribbean,Upper middle income,134684447000.00034,116157079000.00026,17596151053.079838,1247.02913549217,188.90723858260705
13998,Ukraine,UKR,2008,13.9085926042531,37.3316503311665,2910.66159118335,80.850749663177,2.72469997406006,1.47902760529793,,46258189.0,Europe & Central Asia,Lower middle income,134641934000.00014,108859013000.00009,3668588740.7719665,2353.291716629895,79.30679561994887
13991,Ukraine,UKR,2001,21.7382489215509,43.0899924747936,2755.63864503189,84.3575941383482,1.22780001163483,1.61518384368624,,48662400.0,Europe & Central Asia,Lower middle income,134095989999.99985,113120150999.99986,1646430580.8218386,2324.5904640954795,33.83373160431542
13990,Ukraine,UKR,2000,23.6846949850668,42.870271896652,2720.68821489939,84.1805499328953,1.25429999828339,1.46765798394749,,49176500.0,Europe & Central Asia,Lower middle income,133793923999.99985,112628460999.99986,1678177186.4352784,2290.290301261779,34.12559223277945
6117,"Iran, Islamic Rep.",IRN,2001,6.96203744318936,-86.0690690471551,2008.65492391614,99.58503846169,0.518499970436096,8.23173243225812,,66449111.0,Middle East & North Africa,Lower middle income,133473334000.00014,132919471000.00009,692059197.3300723,2000.3197785445182,10.414875186668372
12443,Spain,ESP,2003,4.09567991257915,75.2739750417248,3157.22726404851,80.8230230186446,8.90219974517822,0.0036284757753511,,42187645.0,Europe & Central Asia,High income,133195982999.9998,107653019999.99979,11857372459.213608,2551.7665183728504,281.06267745482376
8651,Mexico,MEX,1993,4.61704762963817,-54.9504928556397,1502.2156392115,86.9718456644926,13.3039693414023,0.947444226734191,,88625440.0,Latin America & Caribbean,Upper middle income,133134522000.00044,115789551000.00034,17712175989.70256,1306.504667282897,199.85430808244854
14000,Ukraine,UKR,2010,15.409085563026,40.4060578759874,2886.99199343651,80.4538000297851,2.8824999332428,2.04626823232709,,45870741.0,Europe & Central Asia,Lower middle income,132428461999.99985,106543729999.99982,3817250328.7444625,2322.6947652753165,83.21754228353238
6854,"Korea, Rep.",KOR,1994,7.95156445444713,85.4099850488246,2958.40772966166,87.7361502524948,0.441574756938943,0.0022386062336841,,44641540.0,East Asia & Pacific,High income,132067877000.00018,115871271000.00018,583178406.857173,2595.593050777374,13.063581741516378
8653,Mexico,MEX,1995,4.63041434707186,-54.7922440376379,1437.64688131966,86.1862976610092,13.2618332258809,1.51173186877823,,91663290.0,Latin America & Caribbean,Upper middle income,131779442999.99957,113575822999.99959,17476369956.654728,1239.054620448378,190.65833177769125
8650,Mexico,MEX,1992,4.72511612461449,-55.2520714472107,1503.67812230578,86.950137855645,13.4270915549992,1.38025106019836,,87075136.0,Latin America & Caribbean,Upper middle income,130932977000.00044,113846404000.00034,17580490697.476105,1307.4502002500499,201.90023817448994
6049,Indonesia,IDN,1995,4.61848236615853,-63.9514976466292,664.4369293251,60.5916812187182,50.0981578077494,3.42547115139804,,196934257.0,East Asia & Pacific,Lower middle income,130850393000.00008,79284453000.0,65553636377.20031,402.59350611610455,332.870661386253
8649,Mexico,MEX,1991,4.85607368552218,-57.1108256774867,1518.48927657123,87.4053059284606,13.1955118498823,1.49879812406716,,85512621.0,Latin America & Caribbean,Upper middle income,129849997999.99977,113495787999.99979,17134371873.1619,1327.240197677952,200.37243242914866
12442,Spain,ESP,2002,4.0856015521387,75.4184014129563,3107.86734112195,81.4607128746587,7.41650009155273,0.0088176208174225,,41431558.0,Europe & Central Asia,High income,128763785999.99986,104891897999.99986,9549766306.57675,2531.690891276641,230.49498419964684
12196,South Africa,ZAF,2004,10.7414405136734,-22.6924813828681,2716.29346093313,86.9948355294109,12.3071002960205,2.59668485766627,,47291610.0,Sub-Saharan Africa,Upper middle income,128457890999.99982,111751730999.99979,15809441483.522669,2363.03502883492,334.2969605712868
609,Australia,AUS,2011,5.75966043446639,-143.738620495545,5745.23218954465,94.421655861136,8.31859970092773,3.02699995110735,,22340024.0,East Asia & Pacific,High income,128348625000.00003,121188897000.0,10676808335.394857,5424.743366435058,477.922867737065
12197,South Africa,ZAF,2005,10.1865707585935,-23.1412255848444,2678.55422431572,87.1567180454355,10.9924001693726,2.38162170945417,,47880595.0,Sub-Saharan Africa,Upper middle income,128250770000.00015,111779162000.00012,14097837858.70168,2334.539952980954,294.4373990904181
12449,Spain,ESP,2009,3.48573641957058,76.2369193504333,2757.69141158545,79.7102129168535,12.2313003540039,0.0014701754836468,,46362946.0,Europe & Central Asia,High income,127854698000.0,101913252000.00002,15638292129.084618,2198.161695764545,337.3015193875863
12450,Spain,ESP,2010,3.48253024522595,73.049632738388,2742.87718222191,76.00086331065,14.4125003814697,0.0093831400862512,,46576897.0,Europe & Central Asia,High income,127754708000.00014,97094681000.00015,18412647777.84552,2084.6103380394825,395.31718435097815
608,Australia,AUS,2010,5.86381345357689,-153.605591504432,5793.11602573559,94.4247422153125,8.1633996963501,2.72458114562199,,22031750.0,East Asia & Pacific,High income,127632484000.00008,120516644000.00006,10419149811.300095,5470.134873534788,472.9152160541081
12198,South Africa,ZAF,2006,9.57797673203002,-23.7178886749961,2625.79479121485,87.1137981553145,10.757399559021,2.67186455336077,,48489464.0,Sub-Saharan Africa,Upper middle income,127323382000.0,110916234000.00005,13696684933.798622,2287.4295743916664,282.4672372909427
607,Australia,AUS,2009,5.96041909961583,-132.236460070314,5862.55194383105,95.5100585349929,7.14890003204346,1.93494946306461,,21691700.0,East Asia & Pacific,High income,127168718000.0,121458917000.00005,9091164521.851257,5599.3267931974,419.1079777911025
610,Australia,AUS,2012,5.48834789173743,-153.237178406375,5575.28709327857,94.3770061151001,8.29450035095215,2.14051109154049,,22733465.0,East Asia & Pacific,High income,126745594000.0001,119618697000.00005,10512913739.146397,5261.789040957902,462.4422075185809
606,Australia,AUS,2008,6.04862865419976,-126.27199647896,5964.66577565273,94.3514882269806,6.78999996185303,3.35465684364946,,21249200.0,East Asia & Pacific,High income,126744376000.0,119585205000.00005,8605943082.050861,5627.750927093727,405.0008038914811
14001,Ukraine,UKR,2011,13.9979685191923,32.3089370763812,2768.92497423647,79.55403601909,2.73839998245239,2.283846525158,,45706086.0,Europe & Central Asia,Lower middle income,126556722999.99988,100680980999.99986,3465629280.4243164,2202.79157134566,75.82424100861134
611,Australia,AUS,2013,5.34612456482868,-172.438340343449,5468.39136879598,93.70804882449,9.21520042419434,1.83778068435368,,23128129.0,East Asia & Pacific,High income,126473661000.0,118515999999.99998,11654801344.96611,5124.322853785535,503.9232246138938
6115,"Iran, Islamic Rep.",IRN,1999,7.13531356223302,-93.5725229322997,1947.83011803467,99.5767324029574,0.585858646602411,6.1663328884007,,64800875.0,Middle East & North Africa,Lower middle income,126221095999.9999,125686842999.99986,739477204.7523293,1939.5855842995925,11.411531167632063
12451,Spain,ESP,2011,3.46177010181717,74.5570829863406,2689.68433721315,76.5000886869636,14.7653999328613,0.0138434793594181,,46742697.0,Europe & Central Asia,High income,125723100000.00009,96178283000.0,18563518522.991158,2057.6109033674284,397.1426493210513
12452,Spain,ESP,2012,3.54887506097597,73.3105596719211,2683.36793480776,75.0081483991196,15.7988004684448,0.0201861453396675,,46773055.0,Europe & Central Asia,High income,125509315999.99977,94142213999.99979,19828966404.149826,2012.7446026349955,423.93994585450594
612,Australia,AUS,2014,5.15097928338264,-192.015924390399,5334.68167873774,93.386835655426,9.3169002532959,1.86388256141888,,23475686.0,East Asia & Pacific,High income,125235312000.00006,116953295000.00006,11668049100.943916,4981.890412062934,497.02697083884647
12441,Spain,ESP,2001,4.08164495917042,73.2230728088293,3060.88180946621,79.8499960208187,8.93270015716553,0.0112747534339849,,40850412.0,Europe & Central Asia,High income,125038283000.00018,99843064000.00015,11169294902.058096,2444.114003060732,273.41939420483925
6853,"Korea, Rep.",KOR,1993,8.14506770845545,83.8699645600302,2814.18823120312,86.9232080062521,0.725978660342439,0.0003708099561196,,44194628.0,East Asia & Pacific,High income,124372001999.99988,108108133999.99991,902914193.9606705,2446.1826898961544,20.430406020402987
8648,Mexico,MEX,1990,4.82065733001327,-58.0969234697828,1473.3886100394,87.3533381588173,14.4133016877432,2.88343183718769,,83943135.0,Latin America & Caribbean,Upper middle income,123680858999.99971,108039358999.99977,17826495337.662247,1287.0541349212149,212.3639453978249
6116,"Iran, Islamic Rep.",IRN,2000,6.57041091843705,-106.181858505616,1874.67168150408,99.6651965378251,0.439399987459183,11.496766058385,,65623397.0,Middle East & North Africa,Lower middle income,123022323999.9998,122610440999.99977,540560076.2279946,1868.395215809992,8.237307133429784
14002,Ukraine,UKR,2012,13.5235347477719,30.2962533465636,2687.05603989284,79.2576090487236,2.85750007629395,1.41929764871052,,45593342.0,Europe & Central Asia,Lower middle income,122511864999.99991,97099974999.99995,3500776635.8441386,2129.696371018382,76.7826283899991
605,Australia,AUS,2007,6.04909018664491,-134.100166231418,5868.34709712113,94.293103951311,6.9520001411438,3.07015514634095,,20827600.0,East Asia & Pacific,High income,122223586000.00005,115248413000.00005,8496983871.231017,5533.446628512169,407.96749847466907
12440,Spain,ESP,2000,4.13692493741628,74.1001686455087,3003.76167204662,80.6349426879774,7.88439989089966,0.009411875715862,,40567864.0,Europe & Central Asia,High income,121856194999.99988,98258672999.99988,9607629705.634468,2422.0815027382237,236.8285819937295
6048,Indonesia,IDN,1994,4.53901697459934,-74.9067611184562,611.795034978233,57.4694756907789,52.8137884773647,3.19084134370465,,193917458.0,East Asia & Pacific,Lower middle income,118637738000.00003,68180485999.99998,62657084001.65015,351.5953989042079,323.1121356884234
6047,Indonesia,IDN,1993,4.87480852740072,-63.9709723317324,620.802493947326,59.0752098581028,55.4330117013678,3.79089849326278,,190851184.0,East Asia & Pacific,Lower middle income,118480891000.0,69992835000.00005,65677526171.91483,366.74037610371875,344.1295191122044
604,Australia,AUS,2006,6.06830979245856,-128.348970430208,5709.34466781654,94.2831654466102,6.853600025177,2.53036725080627,,20697900.0,East Asia & Pacific,High income,118171444999.99997,111415778999.99994,8098998184.272022,5382.950879074686,391.29564759091613
12195,South Africa,ZAF,2003,10.2861597446598,-30.3752178592811,2518.33279347681,86.0232801463329,13.063099861145,1.34286285299385,,46719203.0,Sub-Saharan Africa,Upper middle income,117654501000.00015,101210261000.00018,15369324956.761864,2166.3524739495274,328.9723276478382
12453,Spain,ESP,2013,3.36781364837409,70.343061133229,2512.10591924568,72.5513506266274,16.9605007171631,0.0170106076567652,,46620045.0,Europe & Central Asia,High income,117114490999.99997,84968144999.99995,19863204085.95691,1822.5667735841946,426.0657424495603
12439,Spain,ESP,1999,4.15472036920402,73.6237084918501,2877.98241384113,80.9759044088757,7.68165509154123,0.0049007678772802,,40386875.0,Europe & Central Asia,High income,116232715999.99998,94120492999.99995,8928596346.650658,2330.472288336247,221.07668262648838
14003,Ukraine,UKR,2013,12.8202006635551,25.669858000735,2553.11382053341,78.2318522496021,3.48810005187988,1.37608597068768,,45489648.0,Europe & Central Asia,Lower middle income,116140249000.0,90858667999.99998,4051088085.6224217,1997.3482318438685,89.05516449857826
12454,Spain,ESP,2014,3.30806663085961,69.3597896156312,2464.6412905848,71.5311218481781,17.3747997283936,0.0140007404447403,,46480882.0,Europe & Central Asia,High income,114558700999.9998,81945123999.99988,19904344870.199203,1762.9855646887227,428.22648826240436
13999,Ukraine,UKR,2009,13.88692618178,30.578826989134,2487.03460776811,78.9707052339806,2.96309995651245,1.42995548062115,,46053331.0,Europe & Central Asia,Lower middle income,114536227999.99995,90450066999.99992,3393822922.058999,1964.02876916764,73.69332138122645
603,Australia,AUS,2005,6.00113733695952,-133.666023534249,5564.08716927844,94.2158521823241,6.71229982376099,1.99104535646332,,20394800.0,East Asia & Pacific,High income,113478444999.99994,106914683999.99991,7617013463.741708,5242.252142703037,373.47821325738465
602,Australia,AUS,2004,6.14971870884186,-125.596553129462,5598.0881783042,94.0682126712093,6.68079996109009,1.12950455443361,,20127400.0,East Asia & Pacific,High income,112674959999.99994,105991320999.99994,7527588683.83827,5266.021493089021,373.99707283793583
12193,South Africa,ZAF,2001,10.4677882943679,-29.2433641037167,2461.02647738251,85.678084496442,15.6297998428345,2.4427455548413,,45571272.0,Sub-Saharan Africa,Upper middle income,112152107000.00021,96089777000.00021,17529149843.621613,2108.560344771597,384.65351249404694
6114,"Iran, Islamic Rep.",IRN,1998,6.41595729870731,-116.773205323376,1739.32156644683,99.3262620561383,0.841574849410266,4.18665272002043,,63971836.0,Middle East & North Africa,Lower middle income,111267593999.99971,110517941999.99973,936400086.6479237,1727.6030970879083,14.637692853585188
6852,"Korea, Rep.",KOR,1992,7.72055096010217,81.6054566582054,2534.34102827464,85.8281226443893,0.752919687541883,0.0028886999617748,,43747962.0,East Asia & Pacific,High income,110872254999.99988,95159574999.99994,834779035.9166389,2175.1773259746346,19.081552551331164
12438,Spain,ESP,1998,4.14057458100716,70.834821181649,2756.21890670951,79.5260968143576,8.94141224858348,0.0035231096396589,,40223509.0,Europe & Central Asia,High income,110864796000.00014,88166445000.00015,9912878448.9111,2191.9133161654336,246.44489492229783
601,Australia,AUS,2003,6.29790442843978,-127.826018775984,5568.76494063954,93.88602451318,7.15150022506714,0.989072303893772,,19895400.0,East Asia & Pacific,High income,110792805999.99991,104018960999.99988,7923347770.448194,5228.292017250213,398.25023726329664
12194,South Africa,ZAF,2002,9.90327157391213,-30.7073456070472,2384.13708088505,84.8983427744315,13.895899772644,2.18031039070407,,46150913.0,Sub-Saharan Africa,Upper middle income,110030102999.99991,93413733999.99995,15289672832.616945,2024.092871142115,331.297299202227
600,Australia,AUS,2002,6.41269882766437,-132.12721394128,5569.64099249926,95.8902147872363,8.73950004577637,1.21513817918081,,19651400.0,East Asia & Pacific,High income,109451242999.99997,104953031999.99991,9565491432.087805,5340.7407105855,486.7587770890524
12191,South Africa,ZAF,1999,10.9135199381459,-32.7114983987438,2464.32336049953,84.6527318056298,18.2213200307393,1.01808199352908,,44338551.0,Sub-Saharan Africa,Upper middle income,109264526999.99979,92495406999.99979,19909439144.74351,2086.117045187151,449.03224610888867
6113,"Iran, Islamic Rep.",IRN,1997,6.43109299675709,-117.803609533012,1730.50206340063,99.2711970297182,0.898423541082687,6.63554301960209,,63136309.0,Middle East & North Africa,Lower middle income,109257512999.99977,108461240999.99974,981595217.193475,1717.8901129617784,15.547237916512904
12192,South Africa,ZAF,2000,10.4522363265227,-33.5498447442414,2424.88129205059,84.2434264809192,16.2558994293213,1.57007556515923,,44967713.0,Sub-Saharan Africa,Upper middle income,109041366000.00012,91860183000.00012,17725654793.31817,2042.8030885182025,394.18626411617083
12189,South Africa,ZAF,1997,11.1701810052773,-31.925494938024,2527.94017398936,84.9071577134962,17.1071913418366,1.73408085983825,,42987456.0,Sub-Saharan Africa,Upper middle income,108669716999.99997,92268367999.99995,18590336417.82233,2146.4021504319767,432.45956257151687
598,Australia,AUS,2000,6.70475375527491,-116.050707166061,5644.06495066047,89.328168190023,8.42399978637695,1.63833837032853,,19153000.0,East Asia & Pacific,High income,108100775999.99997,96564443000.0,9106409139.311823,5041.739831880123,475.45601938661423
12190,South Africa,ZAF,1998,11.041988280854,-34.3013300333365,2471.4770360205,84.4570529558715,17.272490038871,1.41846521924797,,43682259.0,Sub-Saharan Africa,Upper middle income,107959699999.9998,91179580999.99985,18647328428.49498,2087.336669104037,426.885624859625
6046,Indonesia,IDN,1992,4.76012888923799,-73.7124902148447,574.565228278251,55.7020975295784,56.820768942766,4.68112749900503,,187739786.0,East Asia & Pacific,Lower middle income,107868752999.99998,60085158000.00002,61291854903.57296,320.04488382659616,326.472380785461
597,Australia,AUS,1999,6.84048542040689,-101.108797941455,5610.34471097961,93.9279120716678,8.50727378721517,0.820571750321939,,18926000.0,East Asia & Pacific,High income,106181384000.00009,99733957000.00005,9033141047.93429,5269.679647046392,477.28738496958096
12188,South Africa,ZAF,1996,11.1589731104224,-27.5806975225223,2504.90311464402,84.9935558795546,17.4377706017221,2.22530304645348,,42241007.0,Sub-Saharan Africa,Upper middle income,105809629999.99986,89931366999.99986,18450840553.930904,2129.006228473669,436.7992589270162
599,Australia,AUS,2001,6.43431773695436,-135.645551022818,5446.97321382579,98.0530884338196,8.37100028991699,1.3891785962222,,19413000.0,East Asia & Pacific,High income,105742091000.00005,103683386000.00005,8851670744.174292,5340.925462319066,455.9661435210577
