Country_Name,Country_Code,Year,EG.EGY.PRIM.PP.KD,EG.IMP.CONS.ZS,EG.USE.PCAP.KG.OE,EG.USE.COMM.FO.ZS,EG.FEC.RNEW.ZS,NY.ADJ.DRES.GN.ZS,EN.CLC.CDDY.XD,totalPopulation,Region,Income_Group
Uruguay,URY,2013,2.93400659953548,52.5615302649465,1357.83298460275,52.9163537788161,51.8664016723633,0.532529696452789,,3389436.0,Latin America & Caribbean,High income
Uruguay,URY,2014,2.8939446771539,44.433500881591,1386.01809942775,46.2703078884888,56.7009010314941,0.764129632122601,,3400439.0,Latin America & Caribbean,High income
Uruguay,URY,2015,3.09300365621152,,,,59.3997001647949,1.04947563670219,,3412013.0,Latin America & Caribbean,High income
Uruguay,URY,2016,,,,,60.2657012939453,1.0849423747838,,3424139.0,Latin America & Caribbean,High income
Uruguay,URY,2017,,,,,60.6831016540527,1.25854726162622,,3436645.0,Latin America & Caribbean,High income
Uruguay,URY,2018,,,,,60.7290992736816,1.41043307067384,,3449290.0,Latin America & Caribbean,High income
Uruguay,URY,2019,,,,,,1.02940933495959,,3461731.0,Latin America & Caribbean,High income
Uruguay,URY,2020,,,,,,,,3473727.0,Latin America & Caribbean,High income
Uruguay,URY,2050,,,,,,,467.284,,,
Uzbekistan,UZB,1960,,,,,,,,8526299.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1961,,,,,,,,8813619.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1962,,,,,,,,9113629.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1963,,,,,,,,9428906.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1964,,,,,,,,9762819.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1965,,,,,,,,10116870.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1966,,,,,,,,10493441.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1967,,,,,,,,10889499.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1968,,,,,,,,11294666.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1969,,,,,,,,11694843.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1970,,,,,,,,12080311.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1971,,,,,,,,12446444.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1972,,,,,,,,12796982.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1973,,,,,,,,13140797.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1974,,,,,,,,13491114.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1975,,,,,,,,13857469.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1976,,,,,,,,14242766.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1977,,,,,,,,14643881.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1978,,,,,,,,15057226.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1979,,,,,,,,15476928.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1980,,,,,,,,15898760.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1981,,,,,,,,16321692.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1982,,,,,,,,16747428.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1983,,,,,,,,17177663.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1984,,,,,,,,17615037.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1985,,,,,,,,18061283.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1986,,,,,,,,18515579.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1987,,,,,,,,18976411.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1988,,,,,,,,19443890.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1989,,,,,,,,19918119.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1990,31.2233926790251,16.6546627838441,2260.76694295466,99.1593766693776,1.32974459756982,,,20510000.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1991,32.5368519020971,17.5619741247896,2294.82412180221,98.9816862760472,1.21140272749243,,,20952000.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1992,34.4968279391486,9.95464148762507,2110.49554757798,98.8915993871965,1.38862289906919,,,21449000.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1993,36.7312826987923,8.87201631715244,2146.18311913226,98.7224735647903,1.59642564855964,,,21942000.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1994,38.3353336862996,0.821778947116513,2082.15288018948,98.7446261278813,1.56101287505898,,,22377000.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1995,35.4897044434508,-14.0987753472084,1876.04059688391,99.0052937630869,1.45860235183901,,,22785000.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1996,36.0857201072407,-11.3208385937078,1903.22217438105,98.5089045635259,1.64858304973528,,,23225000.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1997,34.8885518924387,-14.3867367878654,1899.6137660033,98.708085444513,1.44241141635979,,,23667000.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1998,37.1774677940821,-9.13961524534091,2077.57423807742,98.8181834446858,1.20892182449543,2.33341304016774,,24051000.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,1999,36.6029117617932,-7.5117826276483,2110.54876982846,98.8399935818734,1.17316031797226,3.57609653056793,,24311650.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2000,34.958667238671,-8.28932139437592,2063.5853779249,98.781378269589,0.710099995136261,12.7939517717059,,24650400.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2001,33.7602263898042,-8.73203300325107,2050.2191716621,98.9076579432453,0.774500012397766,19.05251857162,,24964450.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2002,33.8054553949762,-5.74269639830335,2109.31946018989,99.0080929299209,1.00759994983673,17.4282383673234,,25271850.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2003,31.3668485570833,-9.70602850886056,2015.76730751555,98.7079622696329,1.4083000421524,18.6621233161803,,25567650.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2004,28.7075569605841,-14.3322749552174,1964.13209688239,98.4539516938643,1.03719997406006,16.3853303037453,,25864350.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2005,24.866955327017,-20.0691863900641,1799.40317957733,98.4007427591086,1.60679996013641,15.0257759991108,,26167000.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2006,23.6754137295909,-21.8761675872094,1815.94978905741,98.3388921537557,0.851899981498718,21.9125020277112,,26488250.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2007,21.3897383849927,-25.4819787571918,1777.91476849784,98.8243697054329,0.898000001907349,18.1163565999406,,26868000.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2008,20.4503541480571,-24.8978225212016,1823.31182149816,98.0154160827318,0.789900004863739,21.0538462778435,,27302800.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2009,16.7989775308995,-28.4709015423957,1591.99107586594,98.1598152608005,1.23339998722076,15.32464496246,,27767400.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2010,15.1342063951782,-27.5927970343218,1512.82150659608,97.8150865869288,1.34150004386902,10.8614581455397,,28562400.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2011,15.3127243909965,-21.0363113967114,1613.81009836602,98.1159460693559,0.950800001621246,13.6188214144485,,29339400.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2012,14.4704954166592,-17.4961163311065,1625.98814421737,97.9849723784843,1.30970001220703,12.4715356109076,,29774500.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2013,11.8907484678787,-26.1648584716122,1419.47776690297,97.738499471809,1.13300001621246,11.549827471018,,30243200.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2014,11.0696612988576,,,,1.34500002861023,7.85967229331511,,30757700.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2015,9.99337538735857,,,,1.67369997501373,5.01434145421437,,31298900.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2016,,,,,1.62549996376038,4.21897924124943,,31847900.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2017,,,,,1.77110004425049,6.61053399003955,,32388600.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2018,,,,,1.48749995231628,11.773650487087,,32956100.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2019,,,,,,5.72885476099544,,33580350.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2020,,,,,,,,34232050.0,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2050,,,,,,,774.557,,,
Vanuatu,VUT,1960,,,,,,,,63689.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1961,,,,,,,,65700.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1962,,,,,,,,67793.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1963,,,,,,,,69944.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1964,,,,,,,,72116.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1965,,,,,,,,74268.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1966,,,,,,,,76392.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1967,,,,,,,,78505.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1968,,,,,,,,80653.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1969,,,,,,,,82920.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1970,,,,,,,,85374.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1971,,,,,,,,88012.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1972,,,,,,,,90802.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1973,,,,,,,,93749.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1974,,,,,,,,96773.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1975,,,,,,,,99863.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1976,,,,,,,,103002.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1977,,,,,,,,106206.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1978,,,,,,,,109397.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1979,,,,,,,,112543.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1980,,,,,,0.0,,115598.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1981,,,,,,0.0,,118546.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1982,,,,,,0.0,,121398.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1983,,,,,,0.0,,124213.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1984,,,,,,0.0,,127058.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1985,,,,,,0.0,,129989.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1986,,,,,,0.0,,132988.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1987,,,,,,0.0,,136075.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1988,,,,,,0.0,,139319.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1989,,,,,,0.0,,142801.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1990,3.12788003924137,,159.058802660754,0.0,24.157966864776,0.0,,146575.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1991,3.03397148787357,,,,24.9238202922854,0.0,,150718.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1992,2.84531880623019,,,,26.9542898896387,0.0,,155176.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1993,2.8241170270284,,,,27.1202058024614,0.0,,159743.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1994,2.5895934193456,,,,27.5806471136694,0.0,,164128.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1995,2.6616056685211,,,,27.202945395262,0.0,,168161.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1996,3.17826427314124,,,,20.4493689156233,0.0,,171721.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1997,3.12066021688999,,,,19.6125367072608,0.0,,174917.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1998,2.81701010652567,,,,21.304242719418,0.0,,177987.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1999,4.21269318370847,,,,48.9124594242784,0.0,,181259.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2000,3.97687664697805,,,,48.6514015197754,0.0,,184964.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2001,4.21616379242558,,,,47.418399810791,0.0,,189209.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2002,4.15133039092376,,,,51.921199798584,0.0,,193927.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2003,4.10132389038641,,,,50.451000213623,0.0,,198960.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2004,3.28839551819136,,146.970209138608,0.0,64.0587997436523,0.0,,204123.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2005,3.12298117437259,,143.347253944439,0.0,64.2636032104492,0.0,,209282.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2006,2.69943826298974,,144.603715849034,0.0,63.7541007995605,0.0,,214379.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2007,3.75581437833942,,159.479459045675,0.0,42.2554016113281,0.0,,219464.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2008,3.51094328316485,,,,47.6272010803223,0.0,,224700.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2009,3.89468601079204,,,,38.7935981750488,0.0,,230244.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2010,3.87288102243554,,,,38.3973999023438,0.0,,236216.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2011,3.9926736630698,,,,35.9942016601563,0.0,,242658.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2012,3.69077503512102,,,,39.2831993103027,0.0,,249505.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2013,3.49837468135193,,,,41.255298614502,0.0,,256637.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2014,4.29801387719196,,,,31.7395992279053,0.0,,263888.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2015,3.86556805462456,,,,35.5386009216309,0.0,,271128.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2016,,,,,32.7210006713867,0.0,,278326.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2017,,,,,36.5559997558594,0.0,,285499.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2018,,,,,30.7770004272461,0.0,,292675.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2019,,,,,,0.0,,299882.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2020,,,,,,,,307150.0,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2050,,,,,,,0.0,,,
"Venezuela, RB",VEN,1960,,,,,,,,8141839.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1961,,,,,,,,8439261.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1962,,,,,,,,8742780.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1963,,,,,,,,9052632.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1964,,,,,,,,9369101.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1965,,,,,,,,9692281.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1966,,,,,,,,10022592.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1967,,,,,,,,10359741.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1968,,,,,,,,10702281.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1969,,,,,,,,11048256.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1970,,,,,,6.60109692812643,,11396396.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1971,,-1066.78194129868,1519.58470458589,94.8621906396947,,8.08268354241386,,11745952.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1972,,-1002.35494636034,1427.24887449643,94.2485250129688,,7.46843650082195,,12097696.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1973,,-955.401108925452,1530.96599575275,94.8694247229588,,10.5632351515285,,12453709.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1974,,-695.81871634374,1759.02925141184,94.8742752234525,,29.7586971492646,,12816954.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1975,,-519.528047031216,1746.65042547825,94.6139212799672,,19.4366173292885,,13189511.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1976,,-489.295044661374,1760.36253491509,94.1183642565025,,17.5739817845956,,13572210.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1977,,-443.012050138859,1830.99833239965,94.1652175344818,,12.5391206074253,,13964377.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1978,,-387.474378116069,1921.26727652167,94.6367803325966,,11.6362595804798,,14364726.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1979,,-415.511400732363,1935.39858116465,94.3143933557423,,26.3090495063294,,14771270.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1980,,-320.763538314447,2151.48937442665,94.8935377386057,,23.2893866995812,,15182616.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1981,,-282.240214432959,2244.98518324095,95.1907194804353,,16.4829068311912,,15597878.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1982,,-252.22124940759,2177.92268115576,94.8411050482429,,8.11231269363634,,16017570.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1983,,-212.562892824181,2286.79506721592,94.692129134188,,9.70434666111261,,16443128.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1984,,-226.458984871062,2174.31331226247,94.013092706302,,10.1751638901586,,16876703.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1985,,-208.821030921503,2098.05194868932,93.1939351031578,,5.26196453902844,,17319513.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1986,,-215.238632065026,2139.1537812289,92.7638871210413,,2.72663722245333,,17772000.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1987,,-220.492231337092,2087.02162204646,91.3970127489389,,5.32737839949289,,18232733.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1988,,-245.61036564262,1965.16459568369,90.47104528949,,3.42905934781641,,18698850.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1989,,-240.229432105938,1969.17977714628,90.5246782828139,,7.22346303688352,,19166474.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1990,5.7749422905125,-265.836341857232,2016.41091517631,90.4874339185683,11.9773301859186,10.3763450426708,,19632665.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1991,5.49698394714608,-288.140440707984,2057.52632049838,89.2686794589285,13.1935555172641,6.31910356460257,,20096314.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1992,5.79734185228241,-249.535519245603,2249.81989711492,89.8816826208427,14.1066935715719,6.06893600114627,,20557694.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1993,5.38431362350993,-296.146734725626,2049.50401819488,89.1632770329149,13.1855229715692,6.17967920535354,,21016900.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1994,6.39114117182769,-256.242592801042,2324.9741216965,89.9648832774059,13.7927331312163,6.51823968633809,,21474553.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1995,5.76784607175474,-310.867219723005,2135.74046740137,89.2276988183593,13.1128086169932,5.94970740589542,,21931087.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1996,6.15997398921109,-334.903313808553,2230.21270322729,89.4540747025309,12.8723005143562,8.97506073364586,,22385650.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1997,5.76522137762147,-361.042157127655,2176.32670618984,88.7891125557543,13.8196929435819,6.87588636735291,,22837743.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1998,6.05260192196067,-333.06745812798,2247.17884101671,89.2085988774893,13.6398131358322,3.53216628502832,,23288567.0,Latin America & Caribbean,
"Venezuela, RB",VEN,1999,6.13673784490986,-313.584908473933,2101.66658698344,88.2110570619037,14.5002543130941,4.63817418982882,,23739835.0,Latin America & Caribbean,
"Venezuela, RB",VEN,2000,6.08212707569821,-321.072094125028,2119.36249199079,88.1215723752793,15.2895002365112,7.25194799296365,,24192449.0,Latin America & Caribbean,
"Venezuela, RB",VEN,2001,6.08745959433459,-299.870526469777,2152.82317699763,88.8908250802392,14.0347995758057,5.21585487489643,,24646471.0,Latin America & Caribbean,
"Venezuela, RB",VEN,2002,7.24908060945083,-253.329254213362,2294.35399194921,89.8529410513451,12.8400001525879,6.66861667672125,,25100407.0,Latin America & Caribbean,
"Venezuela, RB",VEN,2003,7.22680843409386,-238.031703071432,2072.66340487791,88.8686473747428,13.4145002365112,8.18843944433299,,25551624.0,Latin America & Caribbean,
"Venezuela, RB",VEN,2004,6.50861664057345,-287.029589151153,2170.25322624956,87.9517629391077,14.6368999481201,10.330193393155,,25996594.0,Latin America & Caribbean,
"Venezuela, RB",VEN,2005,5.88795137290256,-296.280430592293,2130.13854753126,86.9603676562394,14.2315998077393,11.6822947984495,,26432445.0,Latin America & Caribbean,
"Venezuela, RB",VEN,2006,5.9632336131459,-260.94560995106,2336.15404583729,87.5563058359365,15.5971002578735,10.423172375751,,26850190.0,Latin America & Caribbean,
"Venezuela, RB",VEN,2007,5.07735064160164,-242.739170590408,2129.27927122832,86.4283762666296,16.6411991119385,7.24393312981824,,27247601.0,Latin America & Caribbean,
"Venezuela, RB",VEN,2008,5.39372866080764,-209.084435801623,2347.90223574637,87.3339501052766,16.3498001098633,4.31178503929818,,27635827.0,Latin America & Caribbean,
"Venezuela, RB",VEN,2009,5.58381819274633,-207.293139143758,2319.65362646583,87.4799887681497,16.2133007049561,1.55211097201735,,28031010.0,Latin America & Caribbean,
"Venezuela, RB",VEN,2010,6.30963480621624,-173.394057854731,2545.02716637045,89.8124969561867,13.7910003662109,1.18210883947131,,28439942.0,Latin America & Caribbean,
"Venezuela, RB",VEN,2011,5.62295434819513,-196.00751066814,2326.15776177083,88.1260949957402,14.7572002410889,2.12847609228636,,28887873.0,Latin America & Caribbean,
"Venezuela, RB",VEN,2012,5.78799850390965,-166.052237993634,2488.41093610885,89.2585692143404,13.7063999176025,1.62396037923151,,29360827.0,Latin America & Caribbean,
"Venezuela, RB",VEN,2013,5.37526288713637,-178.774870214286,2308.93757056082,88.3779732161285,15.2880001068115,1.54460156165727,,29781046.0,Latin America & Caribbean,
"Venezuela, RB",VEN,2014,5.47351351783036,,,,12.0041999816895,1.03360459745598,,30042973.0,Latin America & Caribbean,
"Venezuela, RB",VEN,2015,4.72396108905232,,,,15.329400062561,,,30081827.0,Latin America & Caribbean,
"Venezuela, RB",VEN,2016,,,,,14.5053997039795,,,29851249.0,Latin America & Caribbean,
"Venezuela, RB",VEN,2017,,,,,14.3104000091553,,,29402480.0,Latin America & Caribbean,
"Venezuela, RB",VEN,2018,,,,,14.5647001266479,,,28887117.0,Latin America & Caribbean,
"Venezuela, RB",VEN,2019,,,,,,,,28515829.0,Latin America & Caribbean,
"Venezuela, RB",VEN,2020,,,,,,,,28435943.0,Latin America & Caribbean,
"Venezuela, RB",VEN,2050,,,,,,,1366.0,,,
Vietnam,VNM,1960,,,,,,,,32670048.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1961,,,,,,,,33666111.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1962,,,,,,,,34683410.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1963,,,,,,,,35721213.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1964,,,,,,,,36780001.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1965,,,,,,,,37858947.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1966,,,,,,,,38958046.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1967,,,,,,,,40072951.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1968,,,,,,,,41193588.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1969,,,,,,,,42307149.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1970,,,,,,,,43404802.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1971,,24.4812877580099,297.238343862355,37.1446398373664,,,,44484032.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1972,,27.9910746668249,292.983150522972,36.3837413682613,,,,45548476.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1973,,25.7300371926796,299.467516639622,37.7274941010262,,,,46603522.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1974,,14.8983289989008,274.606309001927,32.0143974221875,,,,47657554.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1975,,13.5258208842859,285.463991991492,34.4644020844034,,,,48718190.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1976,,0.119089828786541,250.737055239503,25.2411316690024,,,,49785278.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1977,,-0.40776616985698,255.001782696055,26.3622609888534,,,,50861166.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1978,,1.22219530849977,256.08436694756,26.4740818222422,,,,51959021.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1979,,4.85845363652955,259.233576629963,27.2354075584389,,,,53095406.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1980,,8.40634231796415,265.131685566818,28.6399664365269,,,,54281841.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1981,,5.08391600138765,262.492794852364,28.1979227046776,,,,55522804.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1982,,6.05643694477198,265.781900119563,29.4613685964074,,,,56814309.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1983,,7.6690175136281,268.060587891832,30.6785913394824,,,,58148384.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1984,,11.97655030045,265.044746224326,30.0502545185418,,,,59512619.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1985,,9.74768925591842,262.189800267115,29.5703968220466,,,,60896732.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1986,,10.5638428534007,268.53815558288,31.2544781955441,,,,62293859.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1987,,13.2247106010406,277.873382699255,33.4422475732135,,,,63701974.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1988,,9.25443166466888,274.359727834729,32.262925138237,,,,65120432.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1989,,2.8681696160235,262.414581250665,28.0589719814489,,3.49686645081272,,66550231.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1990,7.54806980272378,-2.31505655729138,262.778995175018,27.6278972349949,76.081644655317,5.8952429599187,,67988855.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1991,7.22013744571862,-11.5472117679751,260.791040436738,26.8256031299272,75.6374365847812,3.80012682209436,,69436956.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1992,6.9364498194159,-16.4230064716574,266.651466135527,28.1054321141541,74.701971669987,4.84898602662139,,70883488.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1993,6.9639188850034,-17.1182393378637,283.649151259494,30.3665349598333,70.8126901689297,3.54674986347663,,72300308.0,East Asia & Pacific,Lower middle income
Vietnam,VNM,1994,6.40293718172339,-17.2698490661377,278.645282454249,33.6124456177871,67.9860079331324,3.04849890868872,,73651220.0,East Asia & Pacific,Lower middle income
